isoform_ID,miRNA_ID,n_pos_nt,n_total_nt,pos_ratio
"chr12|15631442,15640703,15641722|15631664,15640846,15641830|-",hsa-miR-6851-5p,34,476,0.07142857142857142
"chr12|15956936,15958188,15959829,15962813,15982308|15957033,15958335,15959924,15962947,15982436|+",hsa-miR-3065-3p,32,606,0.052805280528052806
"chr12|19320562,19322310,19322518,19336515,19343323|19320624,19322390,19322667,19336616,19343434|+",hsa-miR-4761-3p,31,508,0.0610236220472441
"chr12|19462510,19466748,19473248,19493800,19500097,19512398,19514671,19518087|19462717,19466850,19473355,19493986,19500221,19512465,19514784,19518113|+",hsa-miR-892a,30,940,0.031914893617021274
"chr12|19462510,19466748,19473248,19493800,19500097,19512398,19514671,19518087|19462717,19466850,19473355,19493986,19500221,19512465,19514784,19518113|+",hsa-miR-3192-5p,33,940,0.035106382978723406
"chr12|19462510,19466748,19473248,19493800,19500097,19512398,19514671|19462717,19466850,19473355,19493986,19500221,19512465,19514784|+",hsa-miR-892a,30,913,0.03285870755750274
"chr12|19462510,19466748,19473248,19493800,19500097,19512398,19514671|19462717,19466850,19473355,19493986,19500221,19512465,19514784|+",hsa-miR-3192-5p,33,913,0.03614457831325301
"chr12|19462510,19466748,19473248,19493800,19500097|19462717,19466850,19473355,19493986,19500221|+",hsa-miR-892a,30,731,0.04103967168262654
"chr12|19462510,19466748,19473248,19493800,19500097|19462717,19466850,19473355,19493986,19500221|+",hsa-miR-3192-5p,33,731,0.04514363885088919
"chr12|19462510,19473248,19493800,19500097,19512398,19514671,19518087|19462717,19473355,19493986,19500221,19512465,19514784,19518113|+",hsa-miR-892a,30,837,0.035842293906810034
"chr12|19462510,19473248,19493800,19500097,19512398,19514671,19518087|19462717,19473355,19493986,19500221,19512465,19514784,19518113|+",hsa-miR-3192-5p,33,837,0.03942652329749104
"chr12|19462510,19473248,19493800,19500097|19462717,19473355,19493986,19500221|+",hsa-miR-892a,30,628,0.04777070063694268
"chr12|19462510,19473248,19493800,19500097|19462717,19473355,19493986,19500221|+",hsa-miR-3192-5p,33,628,0.052547770700636945
"chr12|19466748,19473248,19493800,19500097|19466850,19473355,19493986,19500221|+",hsa-miR-892a,30,523,0.05736137667304015
"chr12|19466748,19473248,19493800,19500097|19466850,19473355,19493986,19500221|+",hsa-miR-3192-5p,33,523,0.06309751434034416
"chr12|19473248,19493800,19500097|19473355,19493986,19500221|+",hsa-miR-892a,30,420,0.07142857142857142
"chr12|19493800,19500097|19493986,19500221|+",hsa-miR-892a,30,312,0.09615384615384616
"chr12|21222300,21224722|21222364,21224839|+",hsa-miR-1238-5p,31,183,0.16939890710382513
"chr12|21222300,21224722|21222364,21224839|+",hsa-miR-4758-5p,33,183,0.18032786885245902
"chr12|22469709,22490179,22493223,22506711|22469795,22490218,22493337,22506819|-",hsa-miR-4637,32,351,0.09116809116809117
"chr12|22478313,22482557,22484697,22490123,22493223,22497579|22478467,22482743,22484888,22490218,22493337,22497627|-",hsa-miR-3085-5p,37,794,0.04659949622166247
"chr12|22478313,22482557,22484697,22490123,22493223,22497579|22478477,22482743,22484888,22490218,22493337,22497627|-",hsa-miR-3085-5p,37,804,0.046019900497512436
"chr12|22478313,22482557,22484697,22490123,22493223,22506711|22478477,22482743,22484888,22490218,22493337,22506819|-",hsa-miR-4637,32,864,0.037037037037037035
"chr12|22478313,22482557,22484697,22490123,22493223|22478477,22482743,22484888,22490218,22493337|-",hsa-miR-3085-5p,37,755,0.04900662251655629
"chr12|22478313,22484810,22490123,22493223,22497579|22478369,22484888,22490218,22493337,22497627|-",hsa-miR-3085-5p,37,396,0.09343434343434344
"chr12|22482557,22484697,22490123,22493223,22506711|22482743,22484888,22490218,22493337,22506819|-",hsa-miR-4637,32,699,0.045779685264663805
"chr12|22482557,22484697,22490123,22493223|22482743,22484888,22490218,22493337|-",hsa-miR-3085-5p,37,590,0.06271186440677966
"chr12|22484217,22484697,22490123,22493223,22506711|22484345,22484888,22490218,22493337,22506819|-",hsa-miR-4637,32,641,0.0499219968798752
"chr12|22484697,22490123,22493223,22506711,22513294|22484888,22490218,22493337,22506819,22513379|-",hsa-miR-4637,32,598,0.05351170568561873
"chr12|22484697,22490123,22493223,22506711,22513294|22484888,22490218,22493337,22506819,22513379|-",hsa-miR-3085-5p,37,598,0.061872909698996656
"chr12|22484697,22490123,22493223,22506711|22484888,22490218,22493337,22506819|-",hsa-miR-3085-5p,37,512,0.072265625
"chr12|22484697,22490123,22493223|22484888,22490218,22493337|-",hsa-miR-3085-5p,37,403,0.09181141439205956
"chr12|22484697,22490123,22493289,22506711|22484888,22490154,22493337,22506819|-",hsa-miR-4637,32,382,0.08376963350785341
"chr12|22490123,22493223,22497579,22506711|22490218,22493337,22497627,22506819|-",hsa-miR-4637,32,369,0.08672086720867209
"chr12|22490123,22493223,22506711|22490218,22493337,22506819|-",hsa-miR-4637,32,320,0.1
"chr12|22490123,22506711|22490190,22506819|-",hsa-miR-3085-5p,37,177,0.20903954802259886
"chr12|22493223,22497579,22506711|22493337,22497627,22506819|-",hsa-miR-4637,32,273,0.11721611721611722
"chr12|23734684,23740867,23755638,23845983|23734752,23741039,23755724,23846193|-",hsa-let-7b-5p,32,540,0.05925925925925926
"chr12|23734684,23740867,23755638,23845983|23734752,23741039,23755724,23846193|-",hsa-miR-12119,33,540,0.06111111111111111
"chr12|23755638,23845983|23755724,23846193|-",hsa-let-7b-5p,32,298,0.10738255033557047
"chr12|23755638,23845983|23755724,23846193|-",hsa-miR-12119,33,298,0.11073825503355705
"chr12|25489557,25503738,25518795,25519858|25489697,25503800,25518967,25520075|-",hsa-miR-4268,32,595,0.05378151260504202
"chr12|25489557,25503738,25518795,25519858|25489697,25503800,25518967,25520075|-",hsa-miR-6826-3p,31,595,0.052100840336134456
"chr12|25995037,25997612,25998536|25995130,25997670,25998663|+",hsa-miR-3619-5p,31,281,0.1103202846975089
"chr12|26055236,26064498,26067569|26055446,26064830,26067713|+",hsa-miR-7974,32,689,0.04644412191582003
"chr12|26415303,26419049,26427913,26436217,26439127,26443543|26415498,26419213,26428088,26436346,26439319,26443650|-",hsa-miR-4485-3p,28,968,0.028925619834710745
"chr12|26415303,26419049,26427913,26436217,26439127,26443543|26415498,26419213,26428088,26436346,26439319,26443650|-",hsa-miR-7155-3p,28,968,0.028925619834710745
"chr12|26982773,26983493,26990450,26991353|26982859,26983596,26990627,26991484|-",hsa-miR-765,30,501,0.059880239520958084
"chr12|26982773,26983493,26990450,26991353|26982859,26983596,26990627,26991484|-",hsa-miR-1249-5p,33,501,0.0658682634730539
"chr12|26982773,26983493,26990450,26991353|26982859,26983596,26990627,26991484|-",hsa-miR-4728-5p,31,501,0.06187624750499002
"chr12|26982773,26983493,26990450,26991353|26982859,26983596,26990627,26991484|-",hsa-miR-4739,34,501,0.06786427145708583
"chr12|26982773,26983493,26990450,26991353|26982859,26983596,26990627,26991484|-",hsa-miR-6510-5p,32,501,0.06387225548902195
"chr12|26982773,26983493,26990450,26991353|26982859,26983596,26990627,26991484|-",hsa-miR-6797-5p,33,501,0.0658682634730539
"chr12|26982773,26990450,26995237,26996742,26999526|26982859,26990627,26995408,26996862,26999676|-",hsa-miR-765,30,709,0.04231311706629055
"chr12|26982773,26990450,26995237,26996742,26999526|26982859,26990627,26995408,26996862,26999676|-",hsa-miR-3198,31,709,0.04372355430183357
"chr12|26982773,26990450,26995237,26996742,26999526|26982859,26990627,26995408,26996862,26999676|-",hsa-miR-4728-5p,31,709,0.04372355430183357
"chr12|26982773,26990450,26995237,26996742,26999526|26982859,26990627,26995408,26996862,26999676|-",hsa-miR-4739,34,709,0.047954866008462625
"chr12|26982773,26990450,26995237,26996742,26999526|26982859,26990627,26995408,26996862,26999676|-",hsa-miR-6510-5p,32,709,0.045133991537376586
"chr12|26982773,26990450,26995237,26996742,26999526|26982859,26990627,26995408,26996862,26999676|-",hsa-miR-6797-5p,33,709,0.0465444287729196
"chr12|26990450,26995237,26996742,26999526,27003236|26990627,26995408,26996862,26999676,27003390|-",hsa-miR-412-3p,34,777,0.043758043758043756
"chr12|26990450,26995237,26996742,26999526,27003236|26990627,26995408,26996862,26999676,27003390|-",hsa-miR-765,30,777,0.03861003861003861
"chr12|26990450,26995237,26996742,26999526,27003236|26990627,26995408,26996862,26999676,27003390|-",hsa-miR-3198,31,777,0.039897039897039896
"chr12|26990450,26995237,26996742,26999526,27003236|26990627,26995408,26996862,26999676,27003390|-",hsa-miR-4739,34,777,0.043758043758043756
"chr12|26990450,26995237,26996742,26999526|26990627,26995408,26996862,26999676|-",hsa-miR-412-3p,34,622,0.05466237942122187
"chr12|26990450,26995237,26996742,26999526|26990627,26995408,26996862,26999676|-",hsa-miR-765,30,622,0.04823151125401929
"chr12|26990450,26995237,26996742,26999526|26990627,26995408,26996862,26999676|-",hsa-miR-1249-5p,33,622,0.05305466237942122
"chr12|26990450,26995237,26996742,26999526|26990627,26995408,26996862,26999676|-",hsa-miR-3198,31,622,0.04983922829581994
"chr12|26990450,26995237,26996742,26999526|26990627,26995408,26996862,26999676|-",hsa-miR-4728-5p,31,622,0.04983922829581994
"chr12|26990450,26995237,26996742,26999526|26990627,26995408,26996862,26999676|-",hsa-miR-4739,34,622,0.05466237942122187
"chr12|26990450,26995237,26996742,26999526|26990627,26995408,26996862,26999676|-",hsa-miR-6797-5p,33,622,0.05305466237942122
"chr12|26990450,26996742,26998848,26999526,27003236|26990627,26996862,26998947,26999676,27003390|-",hsa-miR-765,30,705,0.0425531914893617
"chr12|26990450,26996742,26998848,26999526,27003236|26990627,26996862,26998947,26999676,27003390|-",hsa-miR-4728-5p,31,705,0.04397163120567376
"chr12|26990450,26996742,26998848,26999526,27003236|26990627,26996862,26998947,26999676,27003390|-",hsa-miR-4739,34,705,0.04822695035460993
"chr12|26990450,26996742,26998848,26999526,27003236|26990627,26996862,26998947,26999676,27003390|-",hsa-miR-6797-5p,33,705,0.04680851063829787
"chr12|26995237,26996742,26999526,27003236|26995408,26996862,26999676,27003390|-",hsa-miR-3198,31,599,0.05175292153589316
"chr12|27714780,27716291,27719808,27724047,27725577|27714820,27716458,27719868,27724186,27725667|+",hsa-miR-3170,30,501,0.059880239520958084
"chr12|27714780,27716291,27719808,27724047|27714820,27716458,27719868,27724186|+",hsa-miR-3170,30,410,0.07317073170731707
"chr12|27719808,27722543,27724047|27719868,27722635,27724186|+",hsa-miR-3170,30,294,0.10204081632653061
"chr12|27719808,27724047|27719868,27724186|+",hsa-miR-3170,30,201,0.14925373134328357
"chr12|2866393,2868262,2868440|2866521,2868382,2868754|-",hsa-miR-4687-3p,30,565,0.05309734513274336
"chr12|2909529,2920763,2922262|2909580,2920922,2922402|+",hsa-miR-4778-3p,31,353,0.08781869688385269
"chr12|29572105,29583407,29590831,29604178|29572218,29583574,29591029,29604299|-",hsa-miR-497-5p,31,603,0.05140961857379768
"chr12|29572105,29583407,29590831,29604178|29572218,29583574,29591029,29604299|-",hsa-miR-3678-3p,31,603,0.05140961857379768
"chr12|29572105,29583407,29604178|29572218,29583574,29604299|-",hsa-miR-497-5p,31,404,0.07673267326732673
"chr12|29572105,29583407,29604178|29572218,29583574,29604299|-",hsa-miR-3678-3p,31,404,0.07673267326732673
"chr12|29583407,29587920,29604178|29583574,29587954,29604299|-",hsa-miR-3678-3p,31,325,0.09538461538461539
"chr12|29583407,29590831,29604178|29583574,29591029,29604299|-",hsa-miR-497-5p,31,489,0.06339468302658487
"chr12|29583407,29590831,29604178|29583574,29591029,29604299|-",hsa-miR-3678-3p,31,489,0.06339468302658487
"chr12|30713785,30719129,30720811,30723259,30724370|30713847,30719225,30720915,30723314,30724451|-",hsa-miR-4450,32,403,0.0794044665012407
"chr12|30713785,30719129,30720811,30723259,30724370|30713847,30719225,30720915,30723314,30724451|-",hsa-miR-6851-5p,30,403,0.07444168734491315
"chr12|30713785,30719129,30720811,30723259,30724370|30713847,30719225,30720915,30723314,30724451|-",hsa-miR-6894-5p,36,403,0.08933002481389578
"chr12|31282716,31287634,31293805,31295234,31298077|31282871,31287784,31293931,31295333,31298224|-",hsa-miR-3148,31,682,0.045454545454545456
"chr12|31282716,31287634,31293805,31295234,31298077|31282871,31287784,31293931,31295333,31298224|-",hsa-miR-3150a-3p,31,682,0.045454545454545456
"chr12|31282716,31287634,31293805,31295234,31298077|31282871,31287784,31293931,31295333,31298224|-",hsa-miR-4731-5p,33,682,0.04838709677419355
"chr12|31282716,31287634,31293805,31295234,31298077|31282871,31287784,31293931,31295333,31298224|-",hsa-miR-4786-3p,32,682,0.0469208211143695
"chr12|31282716,31287634,31293805,31295234,31298077|31282871,31287784,31293931,31295333,31298224|-",hsa-miR-12115,33,682,0.04838709677419355
"chr12|31282716,31293848,31295234,31298077|31282839,31293931,31295333,31298224|-",hsa-miR-612,33,456,0.07236842105263158
"chr12|31282716,31293848,31295234,31298077|31282839,31293931,31295333,31298224|-",hsa-miR-12115,33,456,0.07236842105263158
"chr12|31389324,31392267,31392614,31398175,31399654,31402498,31409263|31389498,31392393,31392696,31398362,31399772,31402643,31409384|-",hsa-miR-370-3p,31,960,0.03229166666666667
"chr12|31389324,31392267,31392614,31398175,31399654,31402498,31409263|31389498,31392393,31392696,31398362,31399772,31402643,31409384|-",hsa-miR-608,35,960,0.036458333333333336
"chr12|31392267,31392614,31398175,31399654,31402498,31409263|31392393,31392696,31398362,31399772,31402643,31409384|-",hsa-miR-370-3p,31,785,0.03949044585987261
"chr12|31392267,31392614,31398175,31399654,31402498,31409263|31392393,31392696,31398362,31399772,31402643,31409384|-",hsa-miR-608,35,785,0.044585987261146494
"chr12|31392267,31392614|31392393,31392696|-",hsa-miR-3978,32,210,0.1523809523809524
"chr12|31398175,31399654,31402498,31409263,31413436,31415367|31398362,31399772,31402643,31409384,31413564,31415448|-",hsa-miR-370-3p,31,786,0.039440203562340966
"chr12|31398175,31399654,31402498|31398362,31399772,31402643|-",hsa-miR-370-3p,31,453,0.0684326710816777
"chr12|31398175,31399654,31402498|31398362,31399772,31402643|-",hsa-miR-608,35,453,0.0772626931567329
"chr12|31398175,31415348|31398362,31415448|-",hsa-miR-608,35,289,0.12110726643598616
"chr12|31402498,31409263,31413436,31415367,31423597,31424535,31426293|31402643,31409384,31413564,31415448,31423675,31424687,31426424|-",hsa-miR-5092,32,843,0.03795966785290629
"chr12|31402498,31409263,31413436|31402643,31409384,31413564|-",hsa-miR-5092,32,397,0.08060453400503778
"chr12|31413436,31415367,31423597,31424535,31426293|31413564,31415448,31423675,31424687,31426424|-",hsa-miR-5092,32,575,0.05565217391304348
"chr12|31447538,31451940,31460194|31447769,31452476,31460381|-",hsa-miR-6126,27,957,0.02821316614420063
"chr12|350621,352205,354076,355158,356432,362963,365934|350779,352324,354234,355249,356537,363097,366104|-",hsa-miR-412-3p,34,942,0.036093418259023353
"chr12|350621,352205,354076,355158,356432,362963,365934|350779,352324,354234,355249,356537,363097,366104|-",hsa-miR-6813-3p,30,942,0.03184713375796178
"chr12|350621,352205,354076,355158,356432|350779,352324,354234,355249,356537|-",hsa-miR-412-3p,34,636,0.05345911949685535
"chr12|350621,352205,354076,355158,356432|350779,352324,354234,355249,356537|-",hsa-miR-6813-3p,30,636,0.04716981132075472
"chr12|350621,352205,354076|350779,352324,354234|-",hsa-miR-412-3p,34,438,0.0776255707762557
"chr12|350621,352205|350779,352324|-",hsa-miR-412-3p,34,279,0.12186379928315412
"chr12|350621,355154|350694,355249|-",hsa-miR-412-3p,34,170,0.2
"chr12|362963,365934|363097,366104|-",hsa-miR-2113,30,306,0.09803921568627451
"chr12|40018846,40028301,40028608,40047151,40048051|40018935,40028509,40028683,40047242,40048210|-",hsa-miR-1270,32,627,0.051036682615629984
"chr12|40018846,40028301,40048051|40018935,40028509,40048210|-",hsa-miR-1270,32,459,0.06971677559912855
"chr12|40028301,40028608,40047151,40048051,40050841|40028509,40028683,40047242,40048114,40050869|-",hsa-miR-1270,32,470,0.06808510638297872
"chr12|40028301,40028608,40048051|40028509,40028683,40048210|-",hsa-miR-1270,32,445,0.07191011235955057
"chr12|40028301,40048051,40092755,40099992|40028509,40048210,40092933,40100089|-",hsa-miR-1270,32,646,0.04953560371517028
"chr12|40028301,40048051,40092755|40028509,40048210,40092933|-",hsa-miR-1270,32,548,0.058394160583941604
"chr12|42332660,42335883,42351885,42355161|42332702,42335974,42352049,42355222|+",hsa-miR-4655-3p,31,362,0.0856353591160221
"chr12|42335883,42351885,42355161|42335974,42352049,42355222|+",hsa-miR-4655-3p,31,319,0.09717868338557993
"chr12|42351885,42355161,42374638,42374863|42352049,42355222,42374733,42375074|+",hsa-miR-4655-3p,31,535,0.05794392523364486
"chr12|42351885,42355161,42374863,42387456,42393570,42398854|42352049,42355222,42375074,42387535,42393689,42398994|+",hsa-miR-4655-3p,31,780,0.03974358974358974
"chr12|4500138,4505306,4517061,4518058,4518774|4500340,4505380,4517189,4518255,4518880|-",hsa-miR-1289,33,712,0.046348314606741575
"chr12|4500138,4505306,4518058,4518774,4525254,4525484|4500340,4505380,4518255,4518880,4525375,4525583|-",hsa-miR-1289,33,805,0.040993788819875775
"chr12|45331295,45347022,45348028,45348518,45350659|45331423,45347087,45348315,45348631,45350774|+",hsa-miR-2681-3p,30,713,0.04207573632538569
