isoform_ID,miRNA_ID,length,n_segments
"chr10|131940031,131940582,131943968,131945295|131940196,131940694,131944145,131945459|+",hsa-miR-4638-5p,622,1
"chr18|79433579,79448913,79450954,79451676|79433666,79448984,79451126,79451816|+",hsa-miR-4745-5p,474,1
"chr1|21272699,21279191|21272911,21279332|-",hsa-miR-8082,355,1
"chr9|107306379,107311682,107318752|107306647,107311737,107318879|+",hsa-miR-6808-5p,453,1
"chr12|350621,352205,354076,355158,356432,362963,365934|350779,352324,354234,355249,356537,363097,366104|-",hsa-miR-2113,942,1
"chr16|57216904,57220732,57221272,57227304|57217035,57220847,57221415,57227453|+",hsa-miR-3680-3p,542,1
"chr16|28488591,28489290|28488800,28489386|-",hsa-miR-6873-5p,307,1
"chr7|66450071,66453441,66573385,66576755|66450236,66453629,66573550,66576932|-",hsa-miR-1226-3p,699,1
"chr12|45846856,45848836,45852636,45860801|45846937,45848895,45852896,45860949|+",hsa-miR-454-5p,552,1
"chr21|33532345,33534579,33535225,33539171|33532456,33534753,33535320,33539323|-",hsa-miR-4778-3p,536,1
"chr9|19360244,19361846|19360489,19361963|+",hsa-miR-329-5p,364,1
"chr16|53254438,53255600,53262987,53267294,53267927|53254605,53255779,53263097,53267490,53268126|+",hsa-miR-8088,856,1
"chr1|151440928,151442081|151441086,151442205|-",hsa-miR-885-3p,284,1
"chr18|23234608,23235895,23237142|23234704,23236051,23237245|+",hsa-miR-383-5p,358,1
"chr15|78886141,78887269|78886227,78887349|+",hsa-miR-6769a-3p,168,1
chr10|98166078|98166760|+,hsa-miR-6734-5p,683,1
"chr22|21799012,21805850,21807664|21799128,21806039,21807846|-",hsa-miR-12119,490,1
"chr1|37568851,37574343,37574665,37575595,37576428|37569302,37574456,37574823,37575699,37576556|-",hsa-miR-6820-3p,959,1
"chr7|128997389,129000429,129001059|128997535,129000567,129001234|-",hsa-miR-515-5p,462,1
"chr16|71658233,71658653,71663899|71658363,71658815,71664099|-",hsa-miR-12119,495,1
"chr1|40064227,40064474|40064370,40064559|+",hsa-miR-1224-5p,230,1
"chr13|32517857,32521373,32522182,32527408|32518003,32521449,32522270,32527532|-",hsa-miR-11181-3p,438,1
"chr17|61057544,61058504,61074920,61084547|61057658,61058596,61074988,61084564|+",hsa-miR-365b-5p,295,1
"chr1|155438327,155459793|155439068,155459898|-",hsa-miR-7107-5p,848,1
"chr1|42773563,42774737,42775209|42773649,42774868,42775721|+",hsa-miR-7-5p,732,1
"chr14|77751319,77754967|77751480,77755120|-",hsa-miR-518c-5p,316,1
"chr16|4650365,4651963,4652678,4657246|4650483,4652051,4652824,4657363|+",hsa-miR-5090,473,1
"chr15|58901260,58912563,58913499|58901287,58912610,58913696|-",hsa-miR-3158-5p,274,1
chr2|218656150|218656463|-,hsa-miR-331-5p,314,1
"chr7|66761126,66771883,66775227,66783675|66761254,66772078,66775393,66783841|+",hsa-miR-212-5p,659,1
"chr16|11846501,11846695|11846602,11846843|-",hsa-miR-1249-5p,251,1
"chr19|19427696,19436131|19427992,19436219|+",hsa-miR-7851-3p,386,1
"chr12|132144854,132147281,132147633,132147880,132148072|132144958,132147388,132147782,132147979,132148106|+",hsa-miR-6786-5p,498,1
"chr20|32825925,32833717,32836634,32839735|32826048,32833862,32836841,32839856|+",hsa-miR-6750-5p,600,1
"chr12|121780872,121781083|121781006,121781192|-",hsa-miR-12128,245,1
"chr17|67120405,67123963,67128495,67137931|67120612,67124014,67128855,67138114|-",hsa-miR-4753-5p,805,1
"chr6|82223440,82224068,82225477,82227192,82231718|82223620,82224185,82225647,82227302,82231842|-",hsa-miR-6735-5p,706,1
"chr17|68450728,68452910|68450897,68452992|-",hsa-miR-6829-5p,253,1
"chr5|179722804,179723660,179724657|179723019,179723779,179724783|+",hsa-miR-6891-3p,463,1
"chr3|44945168,44958588,44959131|44945292,44958685,44959460|-",hsa-miR-3652,553,1
"chr2|223878529,223880182,223881942,223884648|223878730,223880232,223882072,223884749|-",hsa-miR-378c,486,1
"chr1|44308310,44313169,44319628,44339045|44308401,44313228,44319744,44339322|-",hsa-miR-7151-3p,547,1
"chr7|127807484,127844324,127887902|127807573,127844424,127888012|+",hsa-miR-891a-3p,302,1
"chr13|38763051,38764304,38769578,38783070,38784557|38763210,38764450,38769808,38783195,38784808|+",hsa-miR-4683,916,1
"chr10|31373018,31374803,31387124,31387720,31461037|31373173,31374964,31387266,31387798,31461237|+",hsa-miR-200a-3p,741,1
"chr16|23413448,23416967,23418700,23424749,23433545|23413564,23417121,23418827,23424947,23433667|-",hsa-miR-6892-3p,722,1
"chr2|177231889,177232392,177233250,177234005|177232008,177232583,177233339,177234271|-",hsa-miR-378a-3p,669,1
"chr6|158573420,158580940,158583954,158585304,158589672,158605267,158607244,158608333,158608659|158573523,158580995,158584044,158585425,158589782,158605347,158607343,158608463,158608750|+",hsa-miR-3663-3p,888,1
chr8|121628714|121629340|-,hsa-miR-198,627,1
"chr1|202750659,202752905,202755271,202756358,202758391|202750778,202753067,202755452,202756516,202758510|-",hsa-miR-8075,744,1
"chr11|33347293,33347629,33347852,33348166,33348522,33349147|33347414,33347753,33348013,33348228,33348818,33349287|+",hsa-miR-4673,910,1
"chr3|122449574,122451534,122451976,122453870,122461224,122463942,122467322,122496437|122449737,122451633,122452064,122454001,122461318,122464041,122467429,122496570|-",hsa-miR-3619-5p,922,1
"chr15|85521428,85533584,85543772|85521575,85533880,85543955|+",hsa-miR-5190,629,1
"chr17|4183398,4183812,4184818,4189382|4183551,4183910,4185046,4189479|-",hsa-miR-2467-3p,580,1
"chr15|49235851,49239221,49281987,49283566|49235941,49239367,49282085,49283718|+",hsa-miR-6874-5p,490,1
"chr17|59197544,59197693|59197603,59197789|+",hsa-miR-1910-5p,157,1
"chr4|147847151,147854676,147857553,147864846,147866712,147875021,147879232,147881838|147847222,147854842,147857654,147864956,147866816,147875150,147879338,147881932|+",hsa-miR-4436b-5p,889,1
"chr5|171876285,171878011,171891467,171899004,171899914|171876534,171878129,171891604,171899094,171900100|-",hsa-miR-3194-3p,785,1
"chr3|197076586,197078438|197076685,197078533|-",hsa-miR-3154,196,1
"chr1|22078429,22081722,22086439,22086669|22078583,22081794,22086548,22086866|+",hsa-miR-6830-5p,536,1
"chr22|28703505,28710006,28711909,28719395,28724977,28725243,28734403|28703566,28710059,28712017,28719485,28725124,28725367,28734727|-",hsa-miR-28-5p,914,1
"chr18|49257010,49258380|49257104,49258493|-",hsa-miR-3187-5p,209,1
"chr22|29822335,29825087,29825622,29832245|29822464,29825257,29825780,29832342|-",hsa-miR-6805-5p,558,1
"chr1|20893517,20895368,20899697,20904883|20893636,20895501,20899943,20904971|-",hsa-miR-650,590,1
"chr12|62484170,62493915,62495016,62501676|62484233,62494042,62495083,62501698|+",hsa-let-7a-2-3p,283,1
"chr3|195688533,195689339,195689546|195688797,195689438,195689608|+",hsa-miR-339-5p,428,1
"chr4|1900626,1904279|1900875,1904378|+",hsa-miR-543,350,1
"chr19|47416652,47416804,47417178|47416702,47416963,47417350|-",hsa-miR-6803-5p,384,1
"chr22|28703505,28734538|28703566,28734727|-",hsa-miR-28-5p,252,1
"chr9|122855184,122858890|122855378,122859102|-",hsa-miR-6780a-5p,408,1
"chr8|43064101,43069555,43072181,43077216|43064215,43069659,43072307,43077364|+",hsa-miR-4676-5p,496,1
"chr10|91996369,91997603,92008123|91996570,91997751,92008275|+",hsa-miR-1265,504,1
"chr8|130118161,130118489,130125956|130118246,130118586,130126089|-",hsa-miR-3127-3p,318,1
"chr7|17868407,17873528,17875480,17875669,17890363,17891546,17893332,17897334,17897844|17868490,17873616,17875581,17875790,17890484,17891635,17893434,17897446,17897884|-",hsa-miR-12116,866,1
"chr3|105734009,105737171,105740494,105745917,105749622,105751462,105776396|105734140,105737258,105740631,105746038,105749765,105751618,105776542|-",hsa-miR-4704-3p,928,1
"chr6|53269087,53270593,53273220,53275090,53276179,53277646|53269270,53270727,53273344,53275261,53276256,53277743|-",hsa-miR-646,792,1
"chr3|129860940,129880309|129861012,129880559|-",hsa-miR-6894-5p,324,1
"chr6|7174638,7176655,7181124,7181870,7187434,7189159|7174751,7176773,7181246,7182082,7187523,7189322|+",hsa-miR-6773-5p,823,1
"chr14|70995741,71009634,71011492,71012985,71019009,71023200|70995925,71009724,71011549,71013202,71019162,71023232|+",hsa-miR-6816-5p,739,1
"chr1|30964674,30965982,30980091,30981312|30964910,30966099,30980163,30981405|-",hsa-miR-6758-5p,522,1
"chr12|100591736,100592374,100594875,100600382,100601638,100612000,100617744,100618449|100591856,100592449,100594922,100600550,100601753,100612141,100617807,100618587|+",hsa-miR-8075,875,1
"chr7|158739023,158741523,158748255|158739121,158741784,158748280|-",hsa-miR-4695-5p,387,1
chr16|22225654|22225975|+,hsa-miR-4533,322,1
"chr16|69235748,69238051,69240268,69245602|69235833,69238232,69240697,69245815|+",hsa-miR-4538,912,1
chr1|21272699|21272911|-,hsa-miR-6720-5p,213,1
"chr1|155378281,155378503,155380043|155378389,155378548,155380116|-",hsa-miR-6516-5p,229,1
"chr16|67036639,67066682,67079624,67082213|67036755,67066798,67079782,67082339|+",hsa-miR-224-5p,520,1
"chr10|70204873,70206264,70209205,70209558|70204915,70206333,70209290,70209685|-",hsa-miR-3184-5p,327,1
"chr2|238347455,238348764,238349325,238352827,238353173,238356004,238397459,238398754,238399119|238347475,238348848,238349408,238352950,238353209,238356080,238397679,238398886,238399239|+",hsa-miR-185-3p,903,1
"chr17|81600341,81604548,81606691,81608728|81600427,81604727,81606814,81608822|-",hsa-miR-3605-3p,486,1
"chr6|17828240,17831101|17828370,17831235|-",hsa-miR-320b,266,1
"chr12|120566825,120571191|120566980,120571291|+",hsa-miR-1250-5p,257,1
"chr3|125288103,125313308|125288228,125313656|-",hsa-miR-3689f,475,1
"chr12|92827912,92832512,92842465,92851111,92852175,92852912|92828061,92832850,92842581,92851266,92852296,92853025|-",hsa-miR-637,998,1
"chr17|59860349,59863664,59866609,59878103,59880894|59860424,59863847,59866749,59878334,59881110|-",hsa-miR-661,850,1
"chr20|495719,497721,499255,499833,505118,508451|495802,497780,499305,499934,505229,508660|-",hsa-miR-378h,619,1
"chr10|72551179,72562895,72566633|72551341,72563063,72566794|-",hsa-miR-7974,494,1
"chr1|23055069,23055932,23057484,23059073,23068539,23069061|23055161,23056038,23057565,23059167,23068681,23069151|+",hsa-miR-4324,611,1
"chr22|21769195,21772873,21788257,21788694,21799012|21769320,21772982,21788388,21788808,21799128|-",hsa-miR-6833-5p,600,1
"chr6|165448928,165450242,165482315,165543440|165448977,165450362,165482343,165543568|-",hsa-miR-7110-5p,329,1
"chr7|127844324,127887926,127904747|127844374,127888012,127904819|+",hsa-miR-4498,211,1
"chr9|33944365,33948374,33953285,33956079|33944639,33948587,33953474,33956146|-",hsa-miR-3620-5p,747,1
"chr17|82900651,82903405,82905936,82907761,82909285,82911758|82900731,82903478,82906053,82907821,82909307,82911789|+",hsa-miR-510-5p,389,1
chr8|121628714|121629340|-,hsa-miR-3907,627,1
"chr17|47596353,47599676,47601608,47603915,47605333|47596462,47599739,47601747,47604049,47605552|+",hsa-miR-4298,669,1
"chr1|150408906,150417596,150440923,150443231,150444251,150446226|150409052,150417725,150441023,150443283,150444377,150446401|+",hsa-miR-664b-5p,734,1
"chr7|80789306,80798092,80800757,80802665,80804106,80805639|80789528,80798236,80800826,80802779,80804248,80805758|-",hsa-miR-4709-3p,816,1
"chr20|44503815,44504801|44503995,44504891|-",hsa-miR-6823-5p,272,1
"chr1|23030469,23044427,23050387,23053761|23030634,23044486,23050520,23053839|+",hsa-miR-6756-5p,439,1
"chr22|28514757,28515627,28517156,28519245,28549904|28514823,28515716,28517279,28519320,28550151|-",hsa-miR-4701-3p,605,1
"chr6|47253256,47286486|47253442,47286595|-",hsa-miR-11400,297,1
"chr14|76166663,76171843,76173546,76176623,76177988,76178208,76180764|76166727,76172019,76173625,76176690,76178042,76178322,76180849|+",hsa-miR-29b-1-5p,646,1
"chr2|241335126,241335959|241335212,241336098|+",hsa-miR-1225-5p,227,1
"chr1|61088149,61111371,61112257|61088680,61111450,61112343|+",hsa-miR-4772-3p,699,1
"chr16|89305206,89316933|89305344,89317075|-",hsa-miR-7106-3p,282,1
"chr2|55585051,55586618,55588879|55585167,55586734,55588956|-",hsa-miR-3200-5p,312,1
"chr2|31917926,31920798,31932067,31943302|31918037,31920910,31932135,31943383|-",hsa-miR-6758-5p,376,1
"chr4|150817124,150828180,150831817|150817257,150828621,150831976|-",hsa-miR-2114-5p,736,1
"chr22|21669913,21670566,21672330,21675064|21669962,21671059,21672381,21675115|+",hsa-miR-6861-5p,648,1
"chr9|96392398,96394823,96398164|96392536,96394942,96398314|-",hsa-miR-1262,410,1
"chr1|154596805,154597123,154597828,154598402|154596995,154597267,154597976,154598585|-",hsa-miR-608,669,1
"chr5|177247924,177257110,177259989|177247971,177257151,177260168|+",hsa-miR-6735-5p,270,1
"chr3|170145423,170171373,170172557,170178773|170145521,170171450,170172712,170178938|-",hsa-miR-766-5p,499,1
"chr13|19759323,19772242,19782386|19759418,19772543,19782791|-",hsa-miR-2277-5p,804,1
"chr22|24363261,24365476|24363344,24365632|+",hsa-miR-1207-5p,241,1
"chr5|180495652,180529275,180549931,180553386,180564489,180564675|180495755,180529388,180550117,180553471,180564593,180564743|+",hsa-miR-6861-5p,665,1
"chr13|100301460,100302924,100307192,100309833|100301603,100302998,100307260,100309908|+",hsa-miR-550b-2-5p,364,1
"chr3|52916150,52918484,52920537,52921705,52926031,52928191|52916214,52918526,52920650,52921831,52926113,52928341|-",hsa-miR-6848-5p,583,1
"chr8|144512392,144512642|144512561,144512771|-",hsa-miR-4685-5p,300,1
"chr3|50065031,50066242|50065126,50066502|+",hsa-miR-6721-5p,357,1
"chr15|93004617,93009145,93012345,93014696|93004751,93009323,93012444,93014909|+",hsa-miR-5196-3p,628,1
"chr6|42637011,42640209,42641582,42642416|42637194,42640270,42641692,42642481|+",hsa-miR-4711-5p,423,1
"chr4|150828180,150831817,150848872|150828621,150831910,150848998|-",hsa-miR-2114-5p,663,1
"chr2|222900674,222908733,222916319,222918046,222919064|222900780,222909150,222916496,222918155,222919202|+",hsa-miR-6866-5p,952,1
"chr13|32477887,32480590,32517857,32521373,32522110,32527408|32478048,32480637,32518003,32521449,32522270,32527532|-",hsa-miR-11181-3p,720,1
"chr3|57672256,57672400,57672674,57679487,57680536,57681765|57672298,57672438,57672755,57679725,57680564,57681895|-",hsa-miR-5006-5p,563,1
"chr7|92457552,92461319,92462958,92465102,92491243|92457589,92461410,92463026,92465189,92491475|+",hsa-miR-5693,520,1
"chr17|38364752,38365308,38366287|38364856,38365409,38366417|+",hsa-miR-6794-5p,338,1
"chr17|4049708,4050781|4049859,4051043|-",hsa-miR-3160-5p,415,1
"chr2|170013841,170015281,170029346,170040882,170055460,170061079,170061318|170013972,170015366,170029448,170040985,170055584,170061186,170061443|+",hsa-miR-20a-5p,784,1
"chr9|122957011,122984485,122986215,122989297|122957209,122984719,122986419,122989471|+",hsa-miR-2115-5p,814,1
chrX|24179183|24179770|+,hsa-miR-4793-5p,588,1
"chr4|147854676,147857553,147864846,147866712,147875021,147879232|147854842,147857654,147864956,147866816,147875150,147879338|+",hsa-miR-4436b-5p,722,1
"chr5|138424075,138425411|138424341,138425582|+",hsa-miR-6811-5p,439,1
chr16|14227723|14228361|+,hsa-miR-6780a-5p,639,1
"chr5|115130592,115133860,115137000,115137363|115130889,115134147,115137124,115137616|-",hsa-miR-6165,965,1
chr17|16061401|16061894|-,hsa-miR-6814-3p,494,1
"chr13|99238427,99244581|99238554,99244624|+",hsa-miR-4667-5p,172,1
"chr1|15937163,15937812|15937645,15938006|+",hsa-miR-4747-5p,678,1
"chr12|79832332,79845302,79872808|79832491,79845420,79872938|-",hsa-miR-4778-3p,410,1
"chr21|37420299,37421774,37425690,37428867,37430269|37420384,37421866,37425781,37428908,37430400|+",hsa-miR-642a-5p,445,1
"chr13|49114655,49131137,49136332,49138747|49114731,49131374,49136601,49138805|+",hsa-miR-4298,644,1
"chr4|1912091,1916871,1918141|1912194,1917037,1918623|+",hsa-miR-296-3p,754,1
"chr20|3854558,3861420,3862254|3854645,3861504,3862413|+",hsa-miR-1205,333,1
"chr17|2172658,2188420,2236492,2244658|2172703,2188515,2236637,2244719|-",hsa-miR-942-3p,350,1
chr18|46890580|46891054|-,hsa-miR-2392,475,1
"chr7|39987599,40002005|39988028,40002031|+",hsa-miR-6760-5p,457,1
"chr17|2172658,2186663,2188399,2236492|2172859,2186831,2188515,2236637|-",hsa-miR-6893-5p,634,1
"chr2|241140521,241142837|241140753,241143074|-",hsa-miR-6724-5p,471,1
"chr2|208333315,208335306,208335793,208336046,208336838|208333493,208335419,208335901,208336200,208336928|+",hsa-miR-8057,648,1
"chr21|33534579,33535225|33534753,33535320|-",hsa-miR-34a-5p,271,1
"chr11|119048714,119049018|119048886,119049203|-",hsa-miR-6775-3p,359,1
chr7|151076913|151077236|-,hsa-miR-6769b-5p,324,1
"chr10|133396196,133398435,133399170,133402149,133402692,133429735|133396267,133398515,133399226,133402245,133402773,133429818|+",hsa-miR-6749-3p,473,1
"chrX|53645311,53647368,53648212,53654063|53645463,53647574,53648310,53654131|-",hsa-miR-29c-3p,528,1
"chr16|67908680,67909549|67909144,67909706|+",hsa-miR-6775-3p,623,1
"chr15|89113725,89116322|89113758,89116521|+",hsa-miR-6801-5p,234,1
"chr11|128758115,128768118,128772782|128758326,128768272,128772985|+",hsa-miR-6767-3p,571,1
chr10|46010223|46011206|-,hsa-miR-6751-5p,984,1
"chr7|50669722,50674436,50695592,50703821|50669863,50674658,50695724,50703908|-",hsa-miR-6837-5p,586,1
"chr7|32874992,32879435|32875157,32879942|-",hsa-miR-622,674,1
chr10|75150514|75151106|+,hsa-miR-6773-3p,593,1
"chr10|130145211,130159995,130160796,130166507,130166919,130169433|130145319,130160069,130160997,130166679,130166980,130169490|+",hsa-miR-6861-5p,679,1
"chr4|48369849,48383740|48369980,48383784|+",hsa-miR-29c-5p,177,1
"chr1|31028796,31059204|31028864,31059577|-",hsa-miR-1281,443,1
"chr11|3695449,3699082,3700799|3695606,3699183,3700839|-",hsa-miR-3692-5p,301,1
"chr10|72343366,72344950|72343511,72345127|-",hsa-miR-767-3p,324,1
"chr1|28742403,28743560|28742446,28743986|+",hsa-miR-3130-3p,471,1
"chr3|125277726,125279124,125288103,125313308,125323309,125331158|125277809,125279247,125288228,125313656,125323444,125331238|-",hsa-miR-3689e,900,1
"chr16|78386860,78424870,78432488|78386948,78425055,78432752|+",hsa-miR-145-5p,540,1
"chr16|67744288,67759573,67772034|67744455,67759732,67772086|-",hsa-miR-6796-5p,381,1
"chr6|34601736,34606555|34601871,34606904|-",hsa-miR-4722-5p,486,1
"chr2|55644637,55645349,55646259,55646415,55647343,55654454,55654900|55644720,55645432,55646322,55646486,55647453,55654500,55654953|-",hsa-miR-7107-3p,516,1
"chr4|25144774,25145004,25151960,25154998,25156037,25156856|25144865,25145133,25152062,25155151,25156195,25156974|-",hsa-miR-140-3p,757,1
"chr1|155360301,155370504,155370777,155378281,155378503,155380043,155395459|155360409,155370650,155370983,155378389,155378548,155380116,155395553|-",hsa-miR-6516-5p,787,1
"chr1|50567077,50582618,50583652,50584685,50596121,50655442,50705786,50738863,50744684,50752438|50567231,50582699,50583715,50584811,50596216,50655528,50705891,50738954,50744775,50752523|-",hsa-miR-6880-5p,987,1
"chrX|136820681,136847805,136848460|136820821,136847899,136848582|-",hsa-miR-7703,359,1
"chr2|43397971,43428100,43430213,43485234|43398139,43428231,43430302,43485325|-",hsa-miR-4700-5p,483,1
"chr18|49257010,49331957,49333728|49257104,49332006,49333853|-",hsa-miR-5189-5p,271,1
"chr17|54912666,54913748,54914639,54915746|54912815,54913873,54914743,54915862|+",hsa-miR-6079,498,1
